price,surface,rooms,governorate,property_type
680000.0,307.0,3,Ariana,House
180000.0,170.0,4,Sfax,House
270000.0,220.0,3,Tunis,House
178000.0,150.0,3,Tunis,Appart
315000.0,130.0,2,Nabeul,Appart
460000.0,120.0,2,Nabeul,Appart
270000.0,70.0,1,Tunis,Appart
230000.0,160.0,2,Tunis,House
1111.0,400.0,9,Tunis,House
205000.0,127.0,3,Tunis,Appart
376758.0,105.47,0,Sousse,Appart
130000.0,150.0,2,Monastir,Appart
580000.0,230.0,2,Mahdia,House
290000.0,111.0,2,Mahdia,Appart
180000.0,110.0,2,Nabeul,Appart
120000.0,240.0,2,Tunis,House
320000.0,135.0,3,Tunis,Appart
390000.0,111.0,3,Ariana,Appart
779998.0,400.0,2,Ariana,House
165000.0,90.0,3,Ben Arous,Appart
90000.0,80.0,2,Tunis,Appart
225000.0,60.0,1,Ariana,Appart
700000.0,360.0,2,Ariana,House
360000.0,240.0,3,Mednine,House
240.0,105.0,9,Ben Arous,House
95000.0,90.0,2,Nabeul,Appart
210000.0,100.0,2,Nabeul,Appart
1900000.0,500.0,5,Tunis,House
349999.0,220.0,4,Manouba,House
240000.0,120.0,2,Ben Arous,Appart
365000.0,118.0,2,Mahdia,Appart
850000.0,880.0,6,Tunis,House
275000.0,128.0,3,Ariana,Appart
400.0,1.0,1,Ben Arous,House
340000.0,230.0,4,Tunis,House
285000.0,100.0,2,Tunis,Appart
340000.0,130.0,3,Tunis,Appart
164000.0,120.0,4,Ariana,Appart
170000.0,50.0,2,Tunis,Appart
650000.0,122.0,2,Tunis,Appart
460.0,500.0,6,Tunis,House
10.0,105.0,3,Ben Arous,House
157900.0,64.0,1,Ariana,Appart
300000.0,115.0,4,Tunis,House
380000.0,160.0,3,Nabeul,House
260000.0,47.0,1,Nabeul,Appart
55.0,25.0,0,Tunis,House
114998.0,110.0,1,Nabeul,Appart
239998.0,104.0,2,Nabeul,Appart
1100000.0,150.0,4,Sousse,House
2900000.0,4000.0,7,Ariana,House
350000.0,153.0,3,Ariana,Appart
1150000.0,200.0,4,Tunis,Appart
450999.0,156.0,3,Tunis,Appart
410000.0,137.0,3,Nabeul,House
165000.0,100.0,2,Nabeul,Appart
235000.0,130.0,2,Sousse,Appart
260000.0,101.0,2,Sousse,Appart
260000.0,52.0,1,Tunis,Appart
268997.0,115.0,3,Tunis,Appart
600.0,1.0,1,Tunis,House
1500000.0,600.0,10,Tunis,House
280000.0,131.0,4,Ariana,House
130000.0,92.0,3,Tunis,Appart
1000.0,126.0,3,Sousse,Appart
450000.0,280.0,3,Ben Arous,House
2100000.0,1250.0,6,Tunis,House
160000.0,75.0,2,Sousse,Appart
110.0,117.0,3,Sfax,House
520.0,650.0,4,Nabeul,House
280000.0,80.0,1,Ariana,Appart
370000.0,170.0,4,Ariana,Appart
2999.0,45.0,1,Ben Arous,Appart
890000.0,260.0,5,Tunis,House
880000.0,780.0,4,Sousse,House
385000.0,96.0,2,Ben Arous,Appart
200000.0,91.0,1,Ben Arous,Appart
890000.0,670.0,4,Tunis,House
400000.0,83.0,1,Mahdia,Appart
260000.0,114.0,3,Tunis,Appart
320000.0,114.0,3,Tunis,Appart
247000.0,185.0,4,Ben Arous,House
180000.0,121.0,3,Ariana,Appart
260000.0,90.0,4,Tunis,Appart
650000.0,154.0,3,Monastir,Appart
119998.0,100.0,3,Tunis,Appart
185000.0,59.0,1,Ariana,Appart
104000.0,68.0,1,Ariana,Appart
120000.0,98.0,2,Ben Arous,Appart
1650000.0,510.0,3,Tunis,House
185.0,56.0,1,Tunis,Appart
275.0,230.0,3,Ariana,House
259000.0,110.0,3,Tunis,Appart
350000.0,265.0,5,Ben Arous,House
440000.0,180.0,7,Ariana,House
280000.0,95.0,2,Nabeul,Appart
650000.0,500.0,4,Ariana,House
185000.0,60.0,1,Mahdia,Appart
285000.0,130.0,3,Mahdia,Appart
438000.0,120.0,2,Mahdia,Appart
383000.0,123.08,2,Mahdia,Appart
382000.0,132.0,2,Mahdia,Appart
525.0,395.0,13,Tunis,House
1400.0,5.0,1,Tunis,House
425000.0,180.0,3,Sousse,Appart
545000.0,250.0,8,Tunis,House
330000.0,100.0,2,Nabeul,House
290000.0,110.0,3,Ariana,Appart
239000.0,80.0,2,Tunis,Appart
289000.0,82.0,1,Sousse,Appart
290000.0,120.0,2,Nabeul,Appart
260.0,0.0,4,Tunis,House
80000.0,120.0,2,Ben Arous,House
450000.0,287.0,4,Ariana,Appart
680000.0,300.0,4,Nabeul,House
290000.0,100.0,6,Sousse,House
185000.0,153.0,2,Tunis,Appart
650000.0,500.0,8,Ariana,House
100000.0,85.0,2,Nabeul,Appart
95000.0,69.0,2,Ben Arous,Appart
400000.0,67.0,2,Sousse,Appart
254999.0,151.0,2,Ben Arous,Appart
220.0,200.0,4,Ariana,House
415000.0,700.0,4,Sfax,House
224000.0,200.0,4,Ariana,House
375000.0,122.0,2,Sousse,Appart
768000.0,2900.0,2,Sousse,House
1100000.0,350.0,4,Sousse,House
80.0,150.0,2,Ariana,House
115000.0,62.0,2,Ben Arous,Appart
180000.0,256.0,2,Nabeul,House
700000.0,378.0,6,Ben Arous,House
264993.0,90.0,2,Tunis,Appart
3700000.0,100.0,3,Nabeul,Appart
270000.0,122.0,3,Tunis,Appart
375000.0,110.0,0,Tunis,Appart
440000.0,390.0,2,Mednine,House
420000.0,290.0,2,Mednine,House
300000.0,190.0,2,Mednine,House
1200000.0,570.0,4,Mednine,House
520000.0,420.0,3,Mednine,House
185000.0,100.0,2,Ben Arous,Appart
320000.0,500.0,4,Tunis,House
290.0,285.0,10,Sousse,House
145000.0,129.0,4,Mahdia,House
250000.0,240.0,2,Nabeul,House
208700.0,72.0,1,Tunis,Appart
2900.0,252.0,3,Mahdia,Appart
169999.0,100.0,2,Nabeul,Appart
850000.0,480.0,13,Ariana,House
260000.0,103.0,2,Ben Arous,House
120000.0,70.0,2,Sfax,Appart
120000.0,56.0,1,Tunis,Appart
375000.0,484.0,2,Sousse,House
11800000.0,2500.0,8,Tunis,House
450000.0,300.0,3,Tunis,Appart
165000.0,100.0,3,Ben Arous,Appart
190000.0,117.0,-1,Tunis,Appart
1400000.0,250.0,4,Sfax,House
300000.0,160.0,3,Ben Arous,House
270000.0,110.0,0,Ariana,Appart
700000.0,300.0,2,Nabeul,House
309998.0,70.0,2,Nabeul,Appart
295000.0,110.0,2,Sousse,Appart
270000.0,120.0,2,Tunis,Appart
225000.0,80.0,1,Sousse,Appart
170.0,85.0,5,Tunis,House
95000.0,80.0,2,Sousse,Appart
1599.0,200.0,4,Tunis,House
160.0,100.0,2,Ben Arous,House
139999.0,73.0,0,Ben Arous,Appart
330000.0,182.0,3,Nabeul,House
350000.0,294.0,3,Tunis,House
600000.0,103.0,2,Tunis,House
253800.0,116.0,1,Sousse,Appart
410000.0,165.0,2,Sousse,Appart
380000.0,100.0,3,Sousse,Appart
800000.0,413.0,8,Ben Arous,House
137998.0,100.0,2,Nabeul,House
330000.0,68.0,2,Sousse,Appart
150000.0,100.0,3,Ben Arous,House
449000.0,336.0,7,Tunis,House
168.0,200.0,4,Ben Arous,Appart
199.0,300.0,2,Ariana,House
189000.0,130.0,3,Sfax,Appart
220.0,95.0,5,Tunis,Appart
700000.0,1090.0,5,Monastir,House
560000.0,185.0,3,Nabeul,Appart
440000.0,181.0,2,Ariana,Appart
350000.0,150.0,3,Tunis,Appart
200000.0,85.0,2,Tunis,Appart
200001.0,85.0,2,Sousse,Appart
470000.0,118.0,2,Mahdia,Appart
230000.0,90.0,2,Mahdia,Appart
630000.0,126.0,3,Tunis,Appart
750000.0,300.0,4,Nabeul,House
450000.0,140.0,3,Tunis,Appart
190000.0,82.0,2,Tunis,Appart
1000000.0,284.0,5,Tunis,House
300000.0,650.0,5,Sfax,House
350000.0,50.0,1,Sousse,Appart
500000.0,798.0,5,Sfax,House
749999.0,300.0,6,Sfax,House
159999.0,100.0,2,Monastir,Appart
200.0,90.0,5,Tunis,House
210.0,168.0,4,Tunis,House
320000.0,250.0,4,Monastir,House
210000.0,110.0,3,Sfax,Appart
320000.0,100.0,2,Tunis,House
300.0,1.0,3,Nabeul,House
469997.0,145.0,3,Nabeul,Appart
590000.0,170.0,3,Ben Arous,Appart
285000.0,112.0,2,Ariana,Appart
11111.0,76950.0,1,Tunis,House
165000.0,90.0,3,Ben Arous,Appart
240000.0,100.0,2,Monastir,Appart
720000.0,180.0,6,Tunis,House
229000.0,85.0,2,Tunis,Appart
170000.0,115.0,2,Sousse,House
245000.0,100.0,2,Ariana,Appart
290000.0,100.0,1,Nabeul,Appart
290.0,90.0,3,Ben Arous,House
260.0,90.0,2,Tunis,Appart
250000.0,95.0,3,Tunis,Appart
560000.0,2000.0,5,Kasserine,House
250.0,135.0,4,Ariana,House
455000.0,155.0,3,Ariana,Appart
250.0,100.0,2,Tunis,Appart
500000.0,630.0,4,Nabeul,House
175000.0,110.0,3,Sousse,House
800000.0,237.0,3,Tunis,House
380000.0,110.0,2,Ariana,Appart
295000.0,175.0,3,Nabeul,Appart
120000.0,50.0,1,Ariana,Appart
360000.0,187.0,2,Ariana,Appart
335000.0,140.0,3,Ariana,Appart
1190000.0,556.0,8,Ariana,House
225000.0,60.0,1,Ariana,Appart
14998.0,1150.0,6,Tunis,House
380000.0,180.0,4,Ariana,Appart
173.0,52.0,1,Tunis,Appart
310000.0,225.0,2,Tunis,Appart
380000.0,90.0,2,Nabeul,House
147000.0,120.0,2,Nabeul,House
48000.0,55.0,2,Tunis,Appart
295000.0,120.0,2,Ariana,Appart
1234.0,612.0,6,Ben Arous,House
139997.0,110.0,4,Ben Arous,Appart
200000.0,86.0,2,Ben Arous,Appart
6000000.0,212.0,3,Ariana,Appart
155000.0,90.0,3,Tunis,Appart
440000.0,240.0,4,Ariana,House
132000.0,106.0,3,Ariana,Appart
315000.0,100.0,3,Tunis,Appart
450000.0,200.0,4,Sousse,House
1450000.0,340.0,4,Sousse,House
650000.0,166.0,3,Tunis,Appart
250.0,60.0,3,Tunis,House
550000.0,500.0,5,Monastir,Appart
399999.0,200.0,3,Nabeul,House
270000.0,127.0,2,Ben Arous,Appart
128000.0,100.0,-1,Ben Arous,Appart
391000.0,140.0,1,Sousse,Appart
850000.0,208.0,4,Ariana,Appart
190000.0,100.0,2,Monastir,Appart
400.0,140.0,4,Sousse,House
650.0,70.0,1,Ariana,Appart
450000.0,187.0,4,Tunis,House
800000.0,413.0,5,Ben Arous,House
265.0,120.0,2,Ben Arous,House
280.0,300.0,4,Tunis,House
3500000.0,200.0,3,Tunis,House
371000.0,1.0,2,Tunis,Appart
150.0,150.0,3,Ariana,House
170000.0,100.0,0,Nabeul,Appart
375000.0,315.0,3,Ariana,House
255000.0,74.0,1,Ariana,Appart
180000.0,75.0,1,Nabeul,Appart
300000.0,420.0,3,Sfax,House
126003.0,65.0,3,Ariana,Appart
1137497.0,339.0,3,Ariana,House
680000.0,460.0,5,Tunis,House
305000.0,140.0,4,Tunis,Appart
135.0,82.0,2,Ben Arous,Appart
248000.0,190.0,4,Ben Arous,House
950000.0,171.0,28,Tunis,House
1200000.0,529.0,7,Ben Arous,House
426000.0,190.0,3,Sousse,Appart
2000000.0,465.0,1,Tunis,Appart
165000.0,75.0,2,Tunis,Appart
160000.0,50.0,1,Tunis,Appart
350000.0,297.0,2,Tunis,House
155.0,87.0,4,Tunis,Appart
320000.0,90.0,2,Nabeul,Appart
600000.0,147.0,2,Mahdia,Appart
460000.0,147.0,3,Mahdia,Appart
209999.0,145.0,2,Nabeul,House
559000.0,119.0,2,Ariana,Appart
435000.0,168.0,4,Ariana,Appart
263000.0,89.0,3,Tunis,Appart
525000.0,160.0,4,Tunis,House
1650000.0,250.0,6,Tunis,House
350000.0,120.0,2,Sousse,Appart
395000.0,253.0,3,Nabeul,House
420000.0,127.0,2,Nabeul,House
210.0,190.0,6,Ben Arous,House
680000.0,450.0,6,Tunis,House
120.0,70.0,2,Ben Arous,Appart
295000.0,110.0,2,Sousse,Appart
260000.0,97.0,2,Sousse,Appart
280000.0,100.0,2,Sousse,Appart
120000.0,100.0,4,Tunis,House
120000.0,96.66,2,Sousse,Appart
264.0,100.0,2,Tunis,House
4350000.0,1280.0,10,Tunis,House
350000.0,168.0,3,Tunis,Appart
235.0,60.0,2,Nabeul,Appart
120.0,120.0,5,Tunis,House
450000.0,300.0,6,Ben Arous,House
97000.0,75.0,2,Nabeul,Appart
845000.0,300.0,4,Ariana,Appart
1000000.0,813.0,0,Ariana,House
90000.0,120.0,4,Tunis,House
260000.0,130.0,2,Sousse,Appart
160000.0,75.0,2,Sousse,Appart
155000.0,97.0,3,Tunis,Appart
665000.0,672.0,3,Sousse,Appart
185.0,94.0,2,Ariana,House
210000.0,115.0,4,Monastir,House
260000.0,200.0,2,Ariana,House
148500.0,270.0,0,Tunis,Appart
240000.0,100.0,2,Sousse,Appart
324710.0,85.45,2,Nabeul,Appart
1050000.0,230.0,4,Sousse,House
426000.0,190.0,3,Sousse,Appart
70000.0,80.0,2,Sfax,Appart
485760.0,147.0,3,Sousse,Appart
1480000.0,650.0,4,Sousse,House
240000.0,90.0,1,Nabeul,Appart
345000.0,110.0,3,Ariana,Appart
1500.0,200.0,3,Sousse,House
220000.0,130.0,5,Tunis,Appart
264.0,100.0,2,Nabeul,House
750000.0,600.0,6,Tunis,House
285000.0,75.0,2,Nabeul,Appart
300000.0,220.0,5,Tunis,House
2200000.0,750.0,14,Nabeul,House
180000.0,55.0,1,Tunis,Appart
290000.0,132.0,3,Tunis,Appart
670000.0,180.0,5,Ariana,Appart
375000.0,200.0,3,Tunis,House
720194.0,218.24,3,Sousse,Appart
250000.0,200.0,5,Sousse,House
150000.0,40.0,1,Ariana,Appart
250000.0,61.8,1,Sousse,Appart
220000.0,89.0,2,Tunis,Appart
111.0,315.0,3,Nabeul,House
257000.0,92.0,2,Tunis,Appart
690000.0,170.0,3,Tunis,House
950000.0,300.0,4,Tunis,House
105.0,92.0,3,Tunis,House
350.0,142.0,3,Ariana,House
160000.0,500.0,3,Nabeul,House
650000.0,220.0,3,Nabeul,House
140000.0,73.0,1,Tunis,Appart
740000.0,518.0,5,Ben Arous,House
330000.0,140.0,2,Sousse,Appart
1849999.0,650.0,8,Tunis,House
520000.0,165.0,3,Sousse,Appart
850000.0,2900.0,2,Sousse,House
245000.0,69.43,1,Sousse,Appart
370000.0,118.39,2,Sousse,Appart
395000.0,123.08,2,Sousse,Appart
345000.0,85.0,2,Tunis,Appart
242.0,79.0,2,Tunis,Appart
447000.0,163.0,3,Tunis,Appart
250000.0,75.0,1,Tunis,Appart
200000.0,86.0,2,Ben Arous,Appart
90000.0,82.0,2,Sousse,Appart
750000.0,591.0,2,Mednine,House
850000.0,204.0,3,Sousse,Appart
850000.0,204.0,3,Sousse,Appart
5200000.0,120.0,3,Nabeul,Appart
330000.0,200.0,0,Nabeul,House
360000.0,90.0,2,Nabeul,Appart
540000.0,207.0,1,Tunis,House
1250000.0,349.0,3,Nabeul,House
260000.0,128.0,3,Tunis,Appart
170000.0,90.0,2,Ben Arous,Appart
400.0,480.0,7,Sousse,Appart
880000.0,404.0,9,Ariana,House
320000.0,130.0,2,Sousse,Appart
850000.0,238.0,3,Tunis,House
195000.0,124.0,5,Tunis,House
280000.0,220.0,4,Gafsa,House
11111.0,316.0,4,Ben Arous,House
280000.0,257.0,3,Tunis,House
495000.0,185.0,3,Tunis,Appart
500000.0,323.0,3,Ben Arous,House
2500000.0,190.0,0,Ariana,House
260000.0,129.0,3,Manouba,Appart
850000.0,500.0,4,Tunis,House
580000.0,266.0,10,Sousse,House
553000.0,135.0,3,Ariana,Appart
1485000000.0,400.0,11,Sousse,House
200.0,1.0,1,Tunis,Appart
230000.0,146.0,3,Sousse,Appart
760000.0,180.0,3,Nabeul,House
385000.0,250.0,3,Nabeul,House
440000.0,120.0,2,Nabeul,Appart
405000.0,124.0,2,Ariana,Appart
1200000.0,420.0,2,Tunis,House
489000.0,1270.0,2,Sousse,House
240000.0,96.0,2,Sousse,Appart
850000.0,505.0,8,Tunis,House
175000.0,140.0,4,Sfax,House
75000.0,60.0,1,Sousse,Appart
370000.0,143.0,3,Tunis,Appart
240000.0,120.0,2,Tunis,Appart
650000.0,343.0,2,Manouba,House
989999.0,500.0,4,Ben Arous,House
250.0,400.0,12,Ariana,House
150.0,150.0,4,Ariana,House
490000.0,1918.0,3,Sfax,House
830000.0,490.0,7,Ben Arous,House
350.0,184.0,2,Ariana,House
560.0,96.0,38,Monastir,House
186000.0,93.0,2,Sousse,Appart
650000.0,400.0,2,Sfax,House
900000.0,144.0,2,Sousse,Appart
340000.0,55.0,1,Sousse,Appart
160000.0,107.0,2,Sousse,Appart
375000.0,119.0,2,Ariana,Appart
270000.0,105.0,2,Ben Arous,Appart
165.0,100.0,3,Tunis,Appart
185000.0,94.0,2,Ben Arous,Appart
1150000.0,9000.0,5,Sousse,House
220.0,300.0,4,Manouba,House
200.0,200.0,3,Sousse,House
160.0,169.0,5,Sfax,Appart
1200.0,109.0,2,Ariana,Appart
120000.0,1.0,3,Tunis,Appart
2400000.0,740.0,5,Tunis,House
3200000.0,1250.0,8,Tunis,House
225000.0,79.0,1,Tunis,Appart
1500000.0,430.0,4,Ariana,House
235000.0,100.0,2,Nabeul,Appart
176800.0,0.0,1,Ben Arous,Appart
990000.0,440.0,6,Ariana,House
350000.0,280.0,3,Nabeul,House
285.0,70.0,1,Ariana,Appart
320000.0,150.0,4,Tunis,Appart
1450000.0,600.0,6,Ariana,House
280000.0,57.0,1,Ariana,Appart
390000.0,96.0,2,Mahdia,Appart
195000.0,75.0,1,Ariana,Appart
2099999.0,936.0,4,Nabeul,House
290000.0,63.0,1,Tunis,Appart
180000.0,100.0,4,Tunis,Appart
610000.0,400.0,6,Tunis,House
650000.0,235.0,-1,Ariana,House
360000.0,227.0,4,Ariana,House
180000.0,106.0,2,Sousse,House
370000.0,125.0,3,Mednine,House
560000.0,485.0,6,Monastir,House
250000.0,135.0,2,Tunis,Appart
255000.0,81.0,2,Ben Arous,Appart
235000.0,130.0,2,Tunis,Appart
180000.0,100.0,5,Ben Arous,House
205000.0,400.0,3,Sfax,House
256500.0,50.0,1,Sousse,Appart
450000.0,145.0,3,Sousse,Appart
270000.0,73.0,2,Tunis,Appart
800000.0,485.0,6,Ben Arous,House
700.0,120.0,3,Ariana,Appart
300000.0,170.0,5,Tunis,House
220000.0,200.0,4,Tunis,House
150.0,95905179.0,70,Kasserine,House
1300.0,115.0,4,Tunis,Appart
220000.0,140.0,3,Ben Arous,House
1269000.0,500.0,5,Ariana,House
600.0,7.0,7,Tunis,House
350000.0,204.0,3,Nabeul,House
310000.0,125.0,2,Tunis,Appart
219000.0,100.0,2,Ariana,Appart
280.0,500.0,3,Zaghouan,House
210.0,88.0,2,Ben Arous,Appart
3000000.0,6.0,6,Tunis,House
94000.0,78.0,3,Ben Arous,Appart
363600.0,87.8,2,Mahdia,Appart
1350000.0,750.0,9,Sousse,House
360000.0,265.0,1,Ariana,House
180000.0,400.0,3,Nabeul,House
170000.0,160.0,4,Tunis,House
500.0,208.0,4,Tunis,House
195000.0,100.0,2,Nabeul,House
135.0,128.0,1,Tunis,House
350000.0,250.0,3,Nabeul,House
650000.0,498.0,7,Ben Arous,House
1480000.0,465.0,4,Ariana,House
410.0,113.0,3,Tunis,House
200000.0,57.4,1,Sousse,Appart
290000.0,145.0,3,Sfax,Appart
400000.0,200.0,7,Ben Arous,House
750000.0,314.0,3,Sousse,House
120000.0,90.0,3,Ben Arous,Appart
750000.0,470.0,6,Tunis,House
800000.0,500.0,4,Tunis,House
255000.0,65.0,1,Tunis,Appart
240000.0,120.0,2,Nabeul,Appart
300000.0,111.0,2,Sousse,Appart
310000.0,140.0,3,Tunis,Appart
370000.0,170.0,2,Nabeul,House
820000.0,337.0,4,Nabeul,House
530000.0,100.0,2,Tunis,Appart
325000.0,85.0,2,Nabeul,Appart
210000.0,45.0,1,Nabeul,Appart
540000.0,184.0,3,Ben Arous,House
270000.0,90.0,3,Ben Arous,Appart
155000.0,100.0,4,Ben Arous,Appart
650000.0,498.0,7,Ben Arous,House
235000.0,170.0,4,Tunis,Appart
150000.0,85.0,2,Ben Arous,Appart
220000.0,274.0,3,Sousse,House
1300000.0,375.0,10,Nabeul,House
200000.0,-102.0,-3,Ariana,House
510000.0,363.0,3,Mahdia,House
474999.0,256.0,4,Sousse,House
376000.0,102.0,2,Ariana,Appart
650000.0,457.0,4,Nabeul,House
950000.0,579.0,7,Tunis,House
1120.0,480.0,7,Tunis,House
225000.0,144.0,3,Ariana,Appart
133000.0,63.0,1,Monastir,Appart
320000.0,180.0,5,Tunis,House
140.0,1.0,2,Ben Arous,Appart
230000.0,800.0,4,Sfax,House
330000.0,104.0,3,Nabeul,House
700000.0,2707.0,5,Mednine,House
510000.0,395.0,3,Ben Arous,House
92000.0,77.0,2,Sousse,Appart
145000.0,0.0,2,Tunis,Appart
320000.0,110.0,2,Nabeul,Appart
230000000.0,220.0,2,Nabeul,House
230000000.0,221.0,2,Nabeul,House
700000.0,480.0,3,Nabeul,House
2500.0,117.0,2,Ben Arous,Appart
280.0,450.0,3,Sfax,House
1560000.0,312.0,3,Tunis,House
175000.0,97.0,2,Monastir,Appart
260000.0,110.0,2,Mahdia,Appart
125000.0,80.0,1,Nabeul,Appart
260000.0,140.0,3,Nabeul,Appart
170000.0,54.0,1,Ben Arous,Appart
370000.0,299.0,5,Ben Arous,House
165000.0,60.0,1,Ariana,Appart
275000.0,126.0,3,Ariana,Appart
150000.0,100.0,3,Tunis,Appart
224900.0,79.0,1,Tunis,Appart
800000.0,280.0,6,Ariana,House
260000.0,60.0,1,Tunis,Appart
1500000.0,1220.0,10,Tunis,House
210000.0,130.0,3,Ariana,Appart
280000.0,200.0,3,Monastir,Appart
275000.0,342.0,2,Monastir,House
310000.0,120.0,3,Mahdia,Appart
550000.0,210.0,3,Tunis,Appart
560000.0,245.0,4,Ariana,Appart
450.0,126.0,5,Ben Arous,House
800000.0,300.0,4,Sousse,House
398000.0,105.0,2,Nabeul,Appart
899000.0,490.0,4,Nabeul,House
310000.0,74.0,2,Tunis,Appart
230000.0,63.0,1,Tunis,Appart
150000.0,110.0,5,Tunis,House
517000.0,517.0,8,Ariana,House
315000.0,126.0,2,Mahdia,Appart
253000.0,330.0,6,Monastir,House
400000.0,202.0,5,Nabeul,House
1100000.0,2500.0,6,Manouba,House
270.0,145.0,3,Tunis,Appart
110.0,210.0,2,Nabeul,House
616000.0,137.0,2,Mahdia,Appart
350000.0,122.0,3,Mahdia,Appart
3800.0,118.5,2,Mahdia,Appart
300000.0,245.0,5,Mahdia,House
295000.0,115.0,2,Mahdia,Appart
270000.0,75.0,1,Mahdia,Appart
489998.0,130.0,3,Mahdia,Appart
620000.0,120.0,2,Tunis,House
340000.0,55.0,1,Sousse,Appart
170000.0,100.0,0,Ben Arous,House
450000.0,200.0,9,Ben Arous,House
165000.0,90.0,3,Manouba,Appart
650.0,70.0,2,Tunis,Appart
2500000.0,900.0,10,Ariana,House
270000.0,110.0,2,Ariana,Appart
150000.0,110.0,4,Tunis,House
92000.0,75.0,2,Monastir,Appart
700.0,1.0,1,Ben Arous,Appart
400.0,75.0,2,Ben Arous,Appart
50000.0,100.0,2,Nabeul,House
250000.0,110.0,2,Sousse,Appart
155000.0,100.0,3,Tunis,Appart
105000.0,90.0,3,Monastir,Appart
180000.0,120.0,2,Monastir,Appart
115000.0,140.0,3,Mahdia,Appart
345000.0,100.0,4,Mahdia,House
220000.0,100.0,3,Tunis,Appart
110000.0,52.38,1,Nabeul,Appart
1050000.0,498.0,12,Tunis,House
170.0,130.0,3,Sfax,Appart
11111111000.0,180.0,6,Tunis,Appart
220.0,80.0,3,Tunis,House
120.0,120.0,4,Manouba,House
175000.0,65.0,1,Ariana,Appart
130000.0,90.0,2,Tunis,Appart
330000.0,70.0,3,Tunis,House
120000.0,74.0,2,Sousse,Appart
388000.0,155.0,3,Tunis,Appart
247000.0,65.0,1,Tunis,Appart
495000.0,200.0,5,Tunis,House
150000.0,98.0,2,Ben Arous,Appart
795000.0,400.0,9,Manouba,House
780000.0,500.0,6,Ariana,House
350000.0,125.0,2,Ariana,Appart
215000.0,56.0,1,Ariana,Appart
360000.0,100.0,2,Tunis,Appart
256000.0,51.0,1,Nabeul,Appart
100.0,87.0,3,Sousse,Appart
850000.0,416.0,6,Ariana,House
640000.0,411.0,3,Ariana,House
495000.0,160.0,0,Ariana,Appart
209999.0,100.0,1,Tunis,Appart
280000.0,90.0,3,Tunis,Appart
225000.0,125.0,0,Ben Arous,Appart
540000.0,270.0,4,Nabeul,House
230000.0,130.0,4,Tunis,Appart
295000.0,264.0,3,Mednine,House
450000.0,136.0,3,Nabeul,Appart
130.0,65.0,3,Tunis,House
900000.0,300.0,3,Ariana,Appart
215000.0,72.0,1,Nabeul,Appart
380000.0,95.0,2,Nabeul,Appart
1050000.0,400.0,4,Nabeul,House
1200000.0,400.0,4,Nabeul,House
1100000.0,1012.0,3,Nabeul,House
245000.0,76.0,1,Ariana,Appart
980.0,110.0,2,Ariana,Appart
490.0,200.0,4,Tunis,Appart
180000.0,100.0,2,Monastir,Appart
170000.0,75.0,2,Monastir,Appart
240000.0,150.0,2,Tunis,House
1500.0,0.0,0,Ariana,Appart
200000.0,140.0,2,Tunis,House
350000.0,92.0,2,Mahdia,House
100000.0,110.0,3,Sousse,Appart
115000.0,110.0,2,Nabeul,Appart
220000.0,145.0,3,Nabeul,House
228000.0,70.0,1,Ariana,Appart
435000.0,165.0,4,Ariana,Appart
400000.0,150.0,0,Tunis,Appart
200.0,100.0,3,Ariana,House
200.0,100.0,3,Ariana,House
1900000.0,598.0,8,Tunis,House
1300000.0,240.0,3,Tunis,Appart
470000.0,130.0,2,Nabeul,Appart
430000.0,220.0,2,Nabeul,House
255000.0,110.0,3,Tunis,Appart
550.0,260.0,3,Kairouan,House
470000.0,0.0,3,Sfax,House
320000.0,180.0,5,Tunis,House
85000.0,50.0,1,Tunis,Appart
830000.0,400.0,4,Nabeul,House
230.0,150.0,5,Ariana,House
380000.0,441.0,5,Ariana,House
1000000.0,672.0,6,Ariana,House
695000.0,480.0,7,Ariana,House
1900000.0,502.0,5,Ariana,House
190000.0,134.0,4,Ariana,Appart
115000.0,61.0,1,Ariana,Appart
170000.0,92.0,3,Ariana,Appart
450000.0,355.0,4,Ariana,House
105000.0,65.0,1,Tunis,Appart
140000.0,65.0,2,Tunis,Appart
165000.0,50.0,1,Ariana,Appart
270000.0,130.0,2,Ben Arous,House
170.0,90.0,3,Manouba,Appart
125000.0,85.0,2,Sousse,Appart
1100.0,600.0,10,Tunis,House
850000.0,450.0,7,Tunis,House
400000.0,153.0,3,Tunis,Appart
178000.0,75.0,2,Monastir,Appart
150.0,106.0,4,Tunis,House
195.0,161.0,4,Tunis,House
780000.0,380.0,5,Ben Arous,House
310.0,117.0,3,Tunis,Appart
350000.0,139.0,2,Tunis,Appart
320000.0,83.0,1,Nabeul,Appart
1500.0,1.0,1,Ariana,House
195000.0,100.0,2,Manouba,Appart
244999.0,145.0,3,Gabes,Appart
86.0,220.0,2,Tunis,House
260.0,120.0,2,Tunis,Appart
480.0,400.0,4,Ben Arous,House
295000.0,200.0,6,Manouba,House
285.0,65.0,2,Tunis,Appart
670000.0,354.0,3,Nabeul,House
1.2,420.0,4,Tunis,House
280.0,280.0,4,Nabeul,House
800000.0,413.0,8,Ben Arous,House
280000.0,120.0,4,Ariana,Appart
570002.0,554.0,4,Mednine,House
200000.0,120.0,2,Mahdia,Appart
240000.0,82.0,2,Mahdia,Appart
280000.0,92.0,1,Tunis,Appart
180000.0,54.0,1,Tunis,Appart
