chambres,prix,source,surface,titre,type_bien,type_transaction,ville
4,260.0,tayara,0.0,dar arbi moderne,House,À Vendre,Tunis
2,80000.0,tayara,120.0,منزل للبيع,House,À Vendre,Ben Arous
4,450000.0,tayara,287.0,vente appartements....,Appart,À Vendre,Ariana
4,680000.0,tayara,300.0,فيلا تفتح على واجهتين قريبة من نزل السندباد و المسرح,House,À Vendre,Nabeul
6,290000.0,tayara,100.0,للبيع بناية بها منزلين بوحسينة سوسة,House,À Vendre,Sousse
2,185000.0,tayara,153.0,des appartement a jinen mansoura kelibia,Appart,À Vendre,Tunis
8,650000.0,tayara,500.0,Occasion à ne pas raté à vendre villa deux étages indépendant s4 a cité ghazela,House,À Vendre,Ariana
2,100000.0,tayara,85.0,𝐀 𝐕𝐞𝐧𝐝𝐫𝐞 𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒𝟐 à 𝐤é𝐥𝐢𝐛𝐢𝐚,Appart,À Vendre,Nabeul
2,95000.0,tayara,69.0,Apparemment S2,Appart,À Vendre,Ben Arous
2,400000.0,tayara,67.0,A vendre un s2 à marina kantoui,Appart,À Vendre,Sousse
2,254999.0,tayara,151.0,A vendre Appartement s2 haut standing avec un jardin privé - RDC à El Mourouj 6.,Appart,À Vendre,Ben Arous
4,220.0,tayara,200.0,Vente maison,House,À Vendre,Ariana
4,415000.0,tayara,700.0,Villa de maitre à vendre Kerkennah (Ramla) à 150m de la mer,House,À Vendre,Sfax
4,224000.0,tayara,200.0,rez-de-chaussée dune villa a vendre,House,À Vendre,Ariana
7,300.0,tayara,625.0,منزل للبيع بسيدي بوزيد قلب المدينة,House,À Vendre,Sidi Bouzid
2,375000.0,tayara,122.0,"S2 avec suite parentale, jardin, piscine et plage à 2 min",Appart,À Vendre,Sousse
2,768000.0,tayara,2900.0,À VENDRE Superbe maison de campagne S2 sur 2 900 m² Kalaa Kebira,House,À Vendre,Sousse
4,1100000.0,tayara,350.0,Villa a vendre Sousse,House,À Vendre,Sousse
2,80.0,tayara,150.0,À vendre maison inachevées cité Chaker rue rawed,House,À Vendre,Ariana
6,499000.0,tayara,90.0,maison a vendre,House,À Vendre,Bizerte
2,115000.0,tayara,62.0,Appartement à vendre S2 MOUROUJ 5,Appart,À Vendre,Ben Arous
2,180000.0,tayara,256.0,À Vendre Villa Inachevée à Besbesia,House,À Vendre,Nabeul
6,700000.0,tayara,378.0,VILLA A VENDRE A CITE EL JAWHARA MEGRINE,House,À Vendre,Ben Arous
2,264993.0,tayara,90.0,A vendre S2 à Hammam Sousse,Appart,À Vendre,Tunis
3,3700000.0,tayara,100.0,a vendre appartement s2,Appart,À Vendre,Nabeul
3,270000.0,tayara,122.0,Un appartement S3 situé au premier étage dans une résidence familiale,Appart,À Vendre,Tunis
0,375000.0,tayara,110.0,Un appartement S3 situé dans une résidence a la Marsa les pins,Appart,À Vendre,Tunis
2,440000.0,tayara,390.0,Villa Fatma,House,À Vendre,Mdenine
2,420000.0,tayara,290.0,Villa Duplex Vue Mer Houmt Souk,House,À Vendre,Mdenine
2,300000.0,tayara,190.0,VILLA TAGUERMASSE S2,House,À Vendre,Mdenine
4,1200000.0,tayara,570.0,VILLA MIDOUN CENTRE,House,À Vendre,Mdenine
3,520000.0,tayara,420.0,Villa de Luxe Fadhloun à Vendre Plain-pied,House,À Vendre,Mdenine
2,185000.0,tayara,100.0,À vendre Appartement S2 au rez-de-chaussée à Borj Cedria,Appart,À Vendre,Ben Arous
4,320000.0,tayara,500.0,Villa Tunis à vendre ou Echange,House,À Vendre,Tunis
10,290.0,tayara,285.0,دار للبيع في مدينة مساكن,House,À Vendre,Sousse
4,145000.0,tayara,129.0,Maison à vendre à rejiche mahdia,House,À Vendre,Mahdia
2,250000.0,tayara,240.0,Maison a chat Zahra Kelibia,House,À Vendre,Nabeul
1,208700.0,tayara,72.0,s1 direct promoteur,Appart,À Vendre,Tunis
3,2900.0,tayara,252.0,𝑩𝒊𝒆𝒏 𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔3 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒆𝒏 𝒑𝒍𝒆𝒊𝒏 𝒛𝒐𝒏𝒆 𝒕𝒐𝒖𝒓𝒊𝒔𝒕𝒊𝒒𝒖𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
2,169999.0,tayara,100.0,appartement avec facilite a jinen mansoura kelibia,Appart,À Vendre,Nabeul
13,850000.0,tayara,480.0,Grande Villa bon emplacement commerciale,House,À Vendre,Ariana
2,260000.0,tayara,103.0,Villa S2 de 103 m² à la Nouvelle Medina,House,À Vendre,Ben Arous
2,120000.0,tayara,70.0,appartement à louer,Appart,À Vendre,Sfax
1,120000.0,tayara,56.0,vendre appartement S1 Diar ben Mahmoud,Appart,À Vendre,Tunis
2,375000.0,tayara,484.0,Villa à vendre,House,À Vendre,Sousse
8,11800000.0,tayara,2500.0,villa a vendre sidi bousaid vue dégagée 2500m2 de terrain,House,À Vendre,Tunis
3,450000.0,tayara,300.0,A VENDRE à Chatt Meriem ZONE TOURISTIQUE,Appart,À Vendre,Tunis
3,165000.0,tayara,100.0,A VENDRE UN APPARTEMENT S3 A RADES MELIANE 1 PRES DE LA GARE,Appart,À Vendre,Ben Arous
-1,190000.0,tayara,117.0,شقة للبيع في قليبية - جنان المنصورة,Appart,À Vendre,Tunis
4,1400000.0,tayara,250.0,Villa haut standing à vendre,House,À Vendre,Sfax
3,300000.0,tayara,160.0,RDC villa à Rades Méliene 94332780,House,À Vendre,Ben Arous
0,270000.0,tayara,110.0,S2 en vente à La Soukra,Appart,À Vendre,Ariana
3,270000.0,tayara,95.0,A Vendre Appartement S3 à Cité 15 Octobre,Appart,À Vendre,Bizerte
2,700000.0,tayara,300.0,Villa s4 avec piscine et jardin à Hammamet,House,À Vendre,Nabeul
2,309998.0,tayara,70.0,à vendre un appartement hammamet nord 5 min à pieds de la plage,Appart,À Vendre,Nabeul
2,295000.0,tayara,110.0,A vendre S2 à Khzama Est,Appart,À Vendre,Sousse
2,270000.0,tayara,120.0,un bel appartement s2 spacieux,Appart,À Vendre,Tunis
1,225000.0,tayara,80.0,À vendre: Appartement S1 Panorama,Appart,À Vendre,Sousse
5,170.0,tayara,85.0,à vendre maison deux étages et garage,House,À Vendre,Tunis
2,95000.0,tayara,80.0,À Vendre appartement à sousse centre ville,Appart,À Vendre,Sousse
4,1599.0,tayara,200.0,𝐄𝐍𝐍𝐀𝐒𝐑 2 ; 𝐚 𝐋𝐎𝐔𝐄𝐑 Etage de villa S4 bien situé,House,À Vendre,Tunis
1,150000.0,tayara,70.0,A Vendre Appartement Au Centre Ville Bizerte,Appart,À Vendre,Bizerte
2,160.0,tayara,100.0,منزل للبيع,House,À Vendre,Ben Arous
0,139999.0,tayara,73.0,"À VENDRE Appartement S2 à Mourouj 5 Résidence Soumaya (140 000 DT, négociable)",Appart,À Vendre,Ben Arous
3,330000.0,tayara,182.0,Maison haute standing 182 m² à cité Ksibah kelibia,House,À Vendre,Nabeul
3,350000.0,tayara,294.0,Maison à Mégrine Riath 93974850,House,À Vendre,Tunis
2,600000.0,tayara,103.0,A vendre apprt S2 aux jardin de Carthage,House,À Vendre,Tunis
1,253800.0,tayara,116.0,A Vendre des Appartements Sur Plan,Appart,À Vendre,Sousse
2,410000.0,tayara,165.0,A Vendre Penthouse Vue Panoramique,Appart,À Vendre,Sousse
3,380000.0,tayara,100.0,Rez de Jardin 2 S1 et un suite Neuf Meublé à Kantaoui,Appart,À Vendre,Sousse
8,800000.0,tayara,413.0,A vendre villa R1 à Rades Melyene,House,À Vendre,Ben Arous
2,137998.0,tayara,100.0,a vendre maison,House,À Vendre,Nabeul
2,330000.0,tayara,68.0,À Vendre : Superbe S2 dans Résidence Privée Pieds dans lEau Chott Meriem,Appart,À Vendre,Sousse
3,150000.0,tayara,100.0,Av duplex,House,À Vendre,Ben Arous
7,449000.0,tayara,336.0,"Villa à la Marsa Bhar Lazrak, Emplacement stratégique",House,À Vendre,Tunis
4,168.0,tayara,200.0,appartement 2e étage,Appart,À Vendre,Ben Arous
2,199.0,tayara,300.0,للبيع أو تبديل بأرض فلاحية منزل في جعفر,House,À Vendre,Ariana
3,189000.0,tayara,130.0,À vendre : Appartement S3 dans une résidence (R2) à Sidi Mansour.,Appart,À Vendre,Sfax
5,220.0,tayara,95.0,appartement a vendre,Appart,À Vendre,Tunis
5,700000.0,tayara,1090.0,Magnifique villa S5 avec piscine et terrasse.,House,À Vendre,Monastir
3,560000.0,tayara,185.0,A VENDRE Un appartement en S2,Appart,À Vendre,Nabeul
2,440000.0,tayara,181.0,A vendre un S2 avec jardin à la nouvelle soukra,Appart,À Vendre,Ariana
3,350000.0,tayara,150.0,à vendre un étage de villa à Jardin dEl Aouina,Appart,À Vendre,Tunis
2,200000.0,tayara,85.0,Appartement s2 en vente,Appart,À Vendre,Tunis
2,200001.0,tayara,85.0,Appartement s2 en vente,Appart,À Vendre,Sousse
2,470000.0,tayara,118.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔2 𝒍𝒖𝒙𝒆 𝒆𝒕 𝒏𝒆𝒖𝒇 𝒂 𝒄𝒐𝒓𝒏𝒊𝒄𝒉𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
2,230000.0,tayara,90.0,𝑨 𝒗𝒆𝒏𝒅𝒓𝒆 𝒅𝒆𝒔 𝒂𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕𝒔 𝑺2 𝒆𝒏 𝒑𝒍𝒆𝒊𝒏 𝒄𝒆𝒏𝒕𝒓𝒆 𝒗𝒊𝒍𝒍𝒆 𝒎𝒂𝒉𝒅𝒊𝒂.,Appart,À Vendre,Mahdia
3,630000.0,tayara,126.0,Appartement à Vendre Type S3 au Lac 2,Appart,À Vendre,Tunis
4,750000.0,tayara,300.0,Villa Shadow,House,À Vendre,Nabeul
3,450000.0,tayara,140.0,Duplex en s3 A vendre,Appart,À Vendre,Tunis
2,190000.0,tayara,82.0,Appartement en s2 a vendre,Appart,À Vendre,Tunis
5,1000000.0,tayara,284.0,Un magnifique triplex direct promoteur situer a Gammarth,House,À Vendre,Tunis
5,300000.0,tayara,650.0,منزل للبيع,House,À Vendre,Sfax
1,350000.0,tayara,50.0,S1 opportunité Folla Chatt Meriem,Appart,À Vendre,Sousse
5,500000.0,tayara,798.0,carcasse bon emplacement rte bouzayen et rte tunis,House,À Vendre,Sfax
6,749999.0,tayara,300.0,villa inachevée et catcasse rte tunis et villa rte mahdia coté ISET,House,À Vendre,Sfax
2,159999.0,tayara,100.0,Appartement,Appart,À Vendre,Monastir
5,200.0,tayara,90.0,Duplex à vendre,House,À Vendre,Tunis
4,210.0,tayara,168.0,Dar Arbi traditionnel klebia,House,À Vendre,Tunis
4,320000.0,tayara,250.0,triplex neuf,House,À Vendre,Monastir
3,210000.0,tayara,110.0,APPARTEMENT S3 À VENDRE - Route de la Soukra Km 1,Appart,À Vendre,Sfax
2,320000.0,tayara,100.0,S2 A Vendre,House,À Vendre,Tunis
3,300.0,tayara,1.0,منزل للبيع,House,À Vendre,Nabeul
3,469997.0,tayara,145.0,A vendre un appartement s3 à AFH mrezga,Appart,À Vendre,Nabeul
3,590000.0,tayara,170.0,A vendre Appartement S3 haut standing à Mégrine 170M²,Appart,À Vendre,Ben Arous
2,285000.0,tayara,112.0,A Vendre: S2 de 113 m² à Ennasr 2,Appart,À Vendre,Ariana
1,11111.0,tayara,76950.0,عقار للبيع,House,À Vendre,Tunis
3,165000.0,tayara,90.0,Appartement S3 de 90 m² à médina jadida,Appart,À Vendre,Ben Arous
2,240000.0,tayara,100.0,"À Vendre : Appartement S2 au rez-de-chaussée Bekalta, Baghdadi",Appart,À Vendre,Monastir
6,720000.0,tayara,180.0,A vendre une villa 2S6 au bardo 2,House,À Vendre,Tunis
2,229000.0,tayara,85.0,A vendre appartement s2 au bardo 2,Appart,À Vendre,Tunis
2,170000.0,tayara,115.0,Etage de villa S2 en vente,House,À Vendre,Sousse
2,245000.0,tayara,100.0,s 2 ennaser,Appart,À Vendre,Ariana
1,290000.0,tayara,100.0,À vendre Appartement S2 à AFH Mrezga 27246309,Appart,À Vendre,Nabeul
3,290.0,tayara,90.0,duplex à vendre à Mourouj 3 près station météo,House,À Vendre,Ben Arous
4,750000.0,tayara,470.0,Villa à Vendre à Corniche Bizerte,House,À Vendre,Bizerte
2,260.0,tayara,90.0,Appartement a vendre,Appart,À Vendre,Tunis
3,250000.0,tayara,95.0,A vendre appartement S3 hst au bardo 2,Appart,À Vendre,Tunis
5,560000.0,tayara,2000.0,Villa,House,À Vendre,Kasserine
4,250.0,tayara,135.0,villa a vendre,House,À Vendre,Ariana
3,455000.0,tayara,155.0,Rare s3 verdure et espace pp cellier et bureau,Appart,À Vendre,Ariana
2,250.0,tayara,100.0,A vendre,Appart,À Vendre,Tunis
4,500000.0,tayara,630.0,Villa avec studio à vendre à Elmonchar 27246301,House,À Vendre,Nabeul
3,175000.0,tayara,110.0,TRÈS BEAU REZ DE CHAUSSÈE S3 AHAMMEM SOUSSE,House,À Vendre,Sousse
3,800000.0,tayara,237.0,A vendre une villa s3 manzah 9,House,À Vendre,Tunis
2,380000.0,tayara,110.0,A Vendre appartement s2 haut standing à menzah 5,Appart,À Vendre,Ariana
3,295000.0,tayara,175.0,S3 avec Piscine a Kerkouane - Kelibia,Appart,À Vendre,Nabeul
1,120000.0,tayara,50.0,A vendre appartement S 1 à cité sahafa,Appart,À Vendre,Ariana
2,360000.0,tayara,187.0,A vendre: S2 avec terrasse de 48 m² à Ennasr 2,Appart,À Vendre,Ariana
3,335000.0,tayara,140.0,A vendre : S3 à Ennasr 2,Appart,À Vendre,Ariana
8,1190000.0,tayara,556.0,A vendre une villa de 485 m² sur deux niveaux indépendant à Ennasr,House,À Vendre,Ariana
1,225000.0,tayara,60.0,A vendre: S1 de 60 m² à Ennasr 2,Appart,À Vendre,Ariana
6,14998.0,tayara,1150.0,villa a louer la Marsa corniche 1150m2,House,À Vendre,Tunis
4,380000.0,tayara,180.0,Vendre appart S3 Bonne état,Appart,À Vendre,Ariana
1,173.0,tayara,52.0,s1,Appart,À Vendre,Tunis
2,310000.0,tayara,225.0,Un étage de villa S2 à Sidi Doued avec une grande terrasse,Appart,À Vendre,Tunis
2,380000.0,tayara,90.0,une maison indépendante à Hammamet centre ville 27246301,House,À Vendre,Nabeul
2,147000.0,tayara,120.0,À VENDRE Maison indépendante à El Hawaria,House,À Vendre,Nabeul
2,48000.0,tayara,55.0,appart TF a rénover 2 p séparées bahri Lafayette 48 MD,Appart,À Vendre,Tunis
2,295000.0,tayara,120.0,À vendre un appartement S2 à Riadh Andalous,Appart,À Vendre,Ariana
6,1234.0,tayara,612.0,فيلا ببرج السدرية للبيع,House,À Vendre,Ben Arous
4,139997.0,tayara,110.0,Occasion a saisir-Un apparrement S3 comme Neuf,Appart,À Vendre,Ben Arous
2,200000.0,tayara,86.0,Appartement s2 à Madina jaddida,Appart,À Vendre,Ben Arous
3,6000000.0,tayara,212.0,A vendre un très beau duplex s3 jamais habité à ennasr2,Appart,À Vendre,Ariana
3,155000.0,tayara,90.0,S3 à El Omrane Supérieur,Appart,À Vendre,Tunis
4,440000.0,tayara,240.0,Petit immeuble avec 4 apparts à La Soukra,House,À Vendre,Ariana
3,132000.0,tayara,106.0,A Vendre Appartement S3 à Borj Louzir,Appart,À Vendre,Ariana
3,315000.0,tayara,100.0,Appartement a vendre a carthage Yasmina,Appart,À Vendre,Tunis
4,450000.0,tayara,200.0,villa à sousse,House,À Vendre,Sousse
4,1450000.0,tayara,340.0,Villa à sahloul sousse,House,À Vendre,Sousse
3,650000.0,tayara,166.0,avendre S4 et parking sous soll,Appart,À Vendre,Tunis
3,250.0,tayara,60.0,دار للبيع في الكرم الغربي,House,À Vendre,Tunis
5,550000.0,tayara,500.0,Bonne occasion un centre dEsthétique et Hammam en pleine activité,Appart,À Vendre,Monastir
3,399999.0,tayara,200.0,villa a vendre a jinen mansoura kelibia,House,À Vendre,Nabeul
2,270000.0,tayara,127.0,un particulier vend un appartement s2 haut standing,Appart,À Vendre,Ben Arous
-1,128000.0,tayara,100.0,"Lappartement est un S2 dune superficie de 100 m², situé au 1er étage dune résidence R4 bien entretenue.",Appart,À Vendre,Ben Arous
1,391000.0,tayara,140.0,A Vendre Appartement S3 Direct Promoteur,Appart,À Vendre,Sousse
4,850000.0,tayara,208.0,Excellent Duplex S4 268 m2 haut standing à Menzah 7 bis,Appart,À Vendre,Ariana
2,190000.0,tayara,100.0,À Vendre appartement à Stah jaber en Monastir,Appart,À Vendre,Monastir
4,400.0,tayara,140.0,للبيع منزل بسوسة ( قرب الملعب البلدي حي السعادة) مساحته 140متر يتكون من طابق أرضي جديد به مستودع ويشمل مطلع مدرج خاص للطابق العلوي الأول والثاني وستوديو بالطابق الثالثيحتوي على 3 عدادات ماء و3 عدادات ضوء الثمن 360 مليون قابل للنقاش به شهاة ملكية فردية للإستفسار الإتصال على الأرقام التالي 9725194852001480,House,À Vendre,Sousse
1,650.0,tayara,70.0,A louer appartement S 1 a cité hedi nouira Ariana,Appart,À Vendre,Ariana
4,450000.0,tayara,187.0,A vendre duplex S4 à bayrem etounsi,House,À Vendre,Tunis
5,800000.0,tayara,413.0,A vendre villa R1 à Rades Melyene,House,À Vendre,Ben Arous
2,265.0,tayara,120.0,À VENDRE MAISON S2 À RADES PLAGE,House,À Vendre,Ben Arous
4,280.0,tayara,300.0,عقار للبيع,House,À Vendre,Tunis
3,3500000.0,tayara,200.0,Duplex titré avec jardin à rénover à Sidi Bou Saïd,House,À Vendre,Tunis
2,371000.0,tayara,1.0,A vendre S2 direct Promoteur La Soukra,Appart,À Vendre,Tunis
3,150.0,tayara,150.0,Vente maison en cours de construire بيع منزل على قيد الانشاء في اريانة الشمالية,House,À Vendre,Ariana
0,170000.0,tayara,100.0,avec facilite des appartement a jinen mansoura kelibia,Appart,À Vendre,Nabeul
3,375000.0,tayara,315.0,A Vendre Villa a la Cité Chaker - Raoued,House,À Vendre,Ariana
1,255000.0,tayara,74.0,a vendre S1 avec Jardin Soukra,Appart,À Vendre,Ariana
1,180000.0,tayara,75.0,un appartement s1 à Yasmine Hammamet 27246301,Appart,À Vendre,Nabeul
3,300000.0,tayara,420.0,فيلا طابقين جديدة غير مكتملة مداخل منفصلة,House,À Vendre,Sfax
3,126003.0,tayara,65.0,un appartement cité nozha ariana ville,Appart,À Vendre,Ariana
3,1137497.0,tayara,339.0,Villa en bande en vente,House,À Vendre,Ariana
5,680000.0,tayara,460.0,Grande Villa. Cité Ibn Sina 1. Tunis,House,À Vendre,Tunis
4,305000.0,tayara,140.0,AV S3 HS Titré Medina Jadida,Appart,À Vendre,Tunis
2,135.0,tayara,82.0,appartement a vendre s2,Appart,À Vendre,Ben Arous
4,248000.0,tayara,190.0,Maison à vendre,House,À Vendre,Ben Arous
28,950000.0,tayara,171.0,A Vendre-Immeuble Pieds dans lEau au Kram,House,À Vendre,Tunis
7,1200000.0,tayara,529.0,Villa entre Ciel et mer,House,À Vendre,Ben Arous
3,426000.0,tayara,190.0,Appartement Appartement Duplex indépendant s3,Appart,À Vendre,Sousse
1,2000000.0,tayara,465.0,A vendre immeuble R3 au Bardo,Appart,À Vendre,Tunis
2,165000.0,tayara,75.0,À vendre Appartement S2 au bardo,Appart,À Vendre,Tunis
1,160000.0,tayara,50.0,A vendre appartement S1 à 20 mars,Appart,À Vendre,Tunis
2,350000.0,tayara,297.0,a vendre étage de villa s2 au saidia,House,À Vendre,Tunis
4,155.0,tayara,87.0,Appartement a vendre (s3),Appart,À Vendre,Tunis
2,320000.0,tayara,90.0,S2 Vue de Mer et Vue Piscine dans une résidence gardée et bien placée à AFH2 Mrezga Nabeul.,Appart,À Vendre,Nabeul
2,600000.0,tayara,147.0,𝑨 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔2 𝒔𝒑𝒂𝒄𝒊𝒆𝒖𝒙 𝒑𝒊𝒆𝒅 𝒅𝒂𝒏𝒔 𝒍𝒆𝒂𝒖 𝒂𝒗𝒆𝒄 𝒑𝒂𝒓𝒌𝒊𝒏𝒈 𝒂 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
3,460000.0,tayara,147.0,𝑨 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔3 𝑯𝒂𝒖𝒕𝒆 𝑺𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒆𝒏 𝒑𝒍𝒆𝒊𝒏 𝒁𝒐𝒏𝒆 𝑻𝒐𝒖𝒓𝒊𝒔𝒕𝒊𝒒𝒖𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
2,209999.0,tayara,145.0,villa indépendant a vendre,House,À Vendre,Nabeul
2,559000.0,tayara,119.0,A vendre un S2 avec jardin neuf à Chotrana 2,Appart,À Vendre,Ariana
4,435000.0,tayara,168.0,S4 en vente Ariana - Cité El Ghazala,Appart,À Vendre,Ariana
3,263000.0,tayara,89.0,Appartement s2 à vendre,Appart,À Vendre,Tunis
4,525000.0,tayara,160.0,Penthouse S3 à vendre,House,À Vendre,Tunis
6,1650000.0,tayara,250.0,A LOUER un duplex en s6 aux jardins de carthage,House,À Vendre,Tunis
2,350000.0,tayara,120.0,"VENTE Appartement S2 à Soviva, Chatt Mariem, Sousse",Appart,À Vendre,Sousse
3,395000.0,tayara,253.0,S3 A vendre,House,À Vendre,Nabeul
2,420000.0,tayara,127.0,S2 A Vendre,House,À Vendre,Nabeul
6,210.0,tayara,190.0,A vendre mason bir elbey hammam chatt,House,À Vendre,Ben Arous
6,680000.0,tayara,450.0,A vendre villa s7 au Bardo,House,À Vendre,Tunis
2,120.0,tayara,70.0,Belle appartement a El Mourouj,Appart,À Vendre,Ben Arous
2,295000.0,tayara,110.0,À VENDRE Appartement S2 à Khzema Est,Appart,À Vendre,Sousse
2,260000.0,tayara,97.0,"À VENDRE Appartement S2 à Khzema Est, Zone Touristique",Appart,À Vendre,Sousse
2,280000.0,tayara,100.0,À VENDRE Appartement S2 à Hammem Sousse,Appart,À Vendre,Sousse
4,120000.0,tayara,100.0,2 maisons avec titre bleu à Sidi Hassine à cité el Fath,House,À Vendre,Tunis
2,120000.0,tayara,96.66,À VENDRE Appartement S2 à Cité Riadh,Appart,À Vendre,Sousse
2,264.0,tayara,100.0,Maison a vendre,House,À Vendre,Tunis
3,139999.0,tayara,178.0,Plateforme pour appartement 3 pièces avec vue mer,Appart,À Vendre,Jendouba
10,4350000.0,tayara,1280.0,À VENDRE : Domaine dException au Cœur de Tunis 1280 m² Produit RARE et UNIQUE,House,À Vendre,Tunis
3,350000.0,tayara,168.0,Appartement s3 à vendre à lAouina,Appart,À Vendre,Tunis
2,235.0,tayara,60.0,A VENDRE appartement AFH mrezga,Appart,À Vendre,Nabeul
5,120.0,tayara,120.0,A vendre maison composé de 2 étage a tunis,House,À Vendre,Tunis
6,450000.0,tayara,300.0,Maison 3 étages Mourouj 4,House,À Vendre,Ben Arous
2,97000.0,tayara,75.0,A vendre appartement S2 à kélibia,Appart,À Vendre,Nabeul
4,845000.0,tayara,300.0,À vendre un triplex en S4 Soukra,Appart,À Vendre,Ariana
0,1000000.0,tayara,813.0,À vendre une belle villa côté Chotrana 3,House,À Vendre,Ariana
4,90000.0,tayara,120.0,Offre génial,House,À Vendre,Tunis
2,260000.0,tayara,130.0,Appartement S2 avec meuble pour la vente,Appart,À Vendre,Sousse
2,160000.0,tayara,75.0,appartement s2 du propriétaire,Appart,À Vendre,Sousse
3,155000.0,tayara,97.0,"À VENDRE Appartement T4 à Médina Jadida (Tunis) 96,75 m²",Appart,À Vendre,Tunis
3,665000.0,tayara,672.0,Immeuble à vendre,Appart,À Vendre,Sousse
2,185.0,tayara,94.0,Maison à vendre,House,À Vendre,Ariana
5,750.0,tayara,600.0,فيلا و مقهى للبيع في مجاز الباب,House,À Vendre,Bja
4,210000.0,tayara,115.0,Deux Maisons à Monastir pas cher négociable,House,À Vendre,Monastir
2,260000.0,tayara,200.0,Maison Ennkhilette,House,À Vendre,Ariana
0,148500.0,tayara,270.0,terrain à vendre Ennkhilette,Appart,À Vendre,Tunis
2,240000.0,tayara,100.0,Appartement S2 khzema Est,Appart,À Vendre,Sousse
2,324710.0,tayara,85.45,À vendre : Appartement S2 à Mrezga 22009305,Appart,À Vendre,Nabeul
4,1050000.0,tayara,230.0,À vendre Villa haut standing à Sahloul 4,House,À Vendre,Sousse
3,426000.0,tayara,190.0,Appartement duplex indépendant s 3,Appart,À Vendre,Sousse
2,70000.0,tayara,80.0,Appartement deux pieces,Appart,À Vendre,Sfax
3,485760.0,tayara,147.0,À Vendre Appartement S3 Haut Standing Directe Promoteur,Appart,À Vendre,Sousse
4,1480000.0,tayara,650.0,Villa indépendante en vente,House,À Vendre,Sousse
1,240000.0,tayara,90.0,A Vendre un appartement S1 RDC à Hammamet Centre 27246302,Appart,À Vendre,Nabeul
3,345000.0,tayara,110.0,La soukra Parc AV S2 345 MD,Appart,À Vendre,Ariana
3,1500.0,tayara,200.0,Etage de villa S3 a louer,House,À Vendre,Sousse
5,220000.0,tayara,130.0,Appartement spacieux - cité les roses Ariana,Appart,À Vendre,Tunis
2,264.0,tayara,100.0,Maison à vendre à nabeul.,House,À Vendre,Nabeul
6,750000.0,tayara,600.0,villa route mahdia km 2,House,À Vendre,Tunis
2,285000.0,tayara,75.0,APPARTEMENT S1 AFH MREZGA,Appart,À Vendre,Nabeul
5,300000.0,tayara,220.0,عقار للبيع,House,À Vendre,Tunis
14,2200000.0,tayara,750.0,À vendre Immeuble à Kélibia La Blanche Opportunité rare à seulement 150 m de la magnifique plage de La Mansoura,House,À Vendre,Nabeul
1,180000.0,tayara,55.0,S1 A VENDRE A AIN ZAGHOUAN,Appart,À Vendre,Tunis
3,290000.0,tayara,132.0,APPARTEMENT S3 A VENDRE A AIN ZAGHOUEN,Appart,À Vendre,Tunis
5,670000.0,tayara,180.0,AV Grand S4 HS La Soukra,Appart,À Vendre,Ariana
3,375000.0,tayara,200.0,A Vendre Etage de Villa,House,À Vendre,Tunis
3,720194.0,tayara,218.24,À Vendre Duplex Haut Standing Direct Promoteur,Appart,À Vendre,Sousse
5,250000.0,tayara,200.0,Maison kalaa sghira,House,À Vendre,Sousse
1,150000.0,tayara,40.0,A vendre appartement s1 au RDC à ariana centre,Appart,À Vendre,Ariana
1,250000.0,tayara,61.8,des appartements à vendre à qqes pas de la mer à chat mariem,Appart,À Vendre,Sousse
5,750.0,tayara,600.0,فيلا و مقهى للبيع في مجاز الباب,House,À Vendre,Bja
2,220000.0,tayara,89.0,Appartement en s2 à Vendre,Appart,À Vendre,Tunis
3,111.0,tayara,315.0,Maison à vendre,House,À Vendre,Nabeul
2,257000.0,tayara,92.0,Duplex en s2 à vendre,Appart,À Vendre,Tunis
3,690000.0,tayara,170.0,étage de villa à vendre,House,À Vendre,Tunis
4,950000.0,tayara,300.0,Triplex à vendre,House,À Vendre,Tunis
3,105.0,tayara,92.0,منزل للبيع في حي 20مارس سيدي حسين 29941659,House,À Vendre,Tunis
3,350.0,tayara,142.0,villa a vendre,House,À Vendre,Ariana
3,160000.0,tayara,500.0,maison 500m2 yasmine hammamet 160.000 MD,House,À Vendre,Nabeul
3,650000.0,tayara,220.0,villa TROPICAL MINI,House,À Vendre,Nabeul
3,370.0,tayara,580.0,A vendre villa cité el ons,House,À Vendre,Le Kef
