chambres,prix,source,surface,titre,type_bien,type_transaction,ville
5,480000.0,mubawab,250.0,Luxury villa for sale in Cité Ennkhilet. Large area 250 m². Beautiful terrace and garden,House,À Vendre,Raoued
3,715000.0,mubawab,193.0,Fabulous villa for sale in Aouina. Surface area 193 m². Garden and garage,House,À Vendre,La Marsa
2,340000.0,mubawab,90.0,Sale of a lovely apartment in El Kantaoui. Area of 90 m². No Lift,Appart,À Vendre,Hammam Sousse
3,350000.0,mubawab,145.0,"Apartments for rent in Sahloul. 3 large rooms. Caretaker service available, General air conditioning",Appart,À Vendre,Sahloul
3,540000.0,mubawab,158.0,Apartment for sale in Cité El Wafa. 3 lovely rooms. Double glazing and central heating,Appart,À Vendre,Nabeul
3,275000.0,mubawab,100.0,"Apartment for sale in Chatt Meriem. 3 beautiful rooms. Thermal insulation and soundproofing, Secured door",Appart,À Vendre,Sousse
1,215000.0,mubawab,75.0,Find an apartment to buy. Dimension 75 m². Dressing room,Appart,À Vendre,Hergla
4,760000.0,mubawab,280.0,Luxury villa for sale in Hammamet. Large area 280 m². Reinforced door and secured residence,House,À Vendre,Hammamet
1,235000.0,mubawab,56.0,Sale of a lovely apartment in Cité El Wafa. 1 lovely room. Terrace and lift,Appart,À Vendre,Nabeul
1,260000.0,mubawab,52.0,"Sell apartment in Chotrana 1. Area 52 m². Caretaker service available, General air conditioning",Appart,À Vendre,La Soukra
4,870000.0,mubawab,290.0,Luxury villa for sale in Hammamet Sud. Area of 290 m². Swimming pool and air conditioning,House,À Vendre,Hammamet
3,730000.0,mubawab,250.0,"Fabulous house for sale in Hammamet Sud. Small area 250 m². Robust door, Air conditioning installation",House,À Vendre,Hammamet
5,980000.0,mubawab,360.0,Magnificent villa for sale in Hammamet Sud. Total area 360 m². Carpark and garden,House,À Vendre,Hammamet
2,480000.0,mubawab,128.0,Fabulous apartment for sale in Hammamet Nord. Area of 128 m². Carpark and terrace,Appart,À Vendre,Hammamet
4,1200000.0,mubawab,849.0,"Very nice house for sale. Small area 849 m². Swimming pool, air conditioning",House,À Vendre,Mornag
4,985000.0,mubawab,600.0,"Luxury villa for sale in El Menzah 5.4 large rooms. Private garden, Cellar",House,À Vendre,Ariana
3,520000.0,mubawab,240.0,Sale of a lovely apartment in Nabeul. Total area 240 m². Central heating,Appart,À Vendre,Nabeul
2,70000.0,mubawab,81.0,Find an apartment to buy. Area 71 m². Terrace,Appart,À Vendre,Sousse Riadh
3,360000.0,mubawab,130.0,"Sell apartment in El Mourouj 6. Surface area 130 m². No Lift, Large terrace",Appart,À Vendre,El Mourouj
2,310000.0,mubawab,225.0,Sell apartment in Sidi Daoued. Small area 225 m². Balcony,Appart,À Vendre,La Marsa
2,180000.0,mubawab,100.0,Fabulous apartment for sale. 2 large rooms,Appart,À Vendre,Kélibia
1,100000.0,mubawab,100.0,Find your house to buy. 1 Room,House,À Vendre,Sousse Jaouhara
5,590000.0,mubawab,200.0,Fabulous villa for sale in Ain Zaghouan Nord. 5 rooms. Garden and terrace,House,À Vendre,La Marsa
1,256000.0,mubawab,63.0,"Find an apartment to buy in La Soukra. 1 room. Caretaker service available, air conditioning",Appart,À Vendre,La Soukra
1,265000.0,mubawab,72.0,"Find an apartment to buy in La Soukra. 2 large rooms. Caretaker service available, air conditioning",Appart,À Vendre,La Soukra
1,415000.0,mubawab,65.0,"Beautiful apartment for sale in Les Jardins de Carthage. Area 65 m². Secured door, Secured neighbourhood",Appart,À Vendre,Le Kram
1,160000.0,mubawab,65.0,"Find an apartment to buy in Aouina. Area 65 m². With Lift, Balcony",Appart,À Vendre,La Marsa
2,680000.0,mubawab,110.0,Beautiful apartment for sale in Les Jardins de Carthage. Surface area 110 m². Carpark and terrace,Appart,À Vendre,Le Kram
3,1071000.0,mubawab,170.0,"Beautiful apartment for sale in Les Jardins de Carthage. 4 comfortable rooms. Double glazed window, Central air conditioning",Appart,À Vendre,Le Kram
6,1181000.0,mubawab,420.0,House for sale in Cité Ennasr 2. Area of 420 m². Air conditioning,House,À Vendre,Ariana
2,330000.0,mubawab,117.0,Apartment for sale in La Soukra. 2 beautiful rooms. Satellite dish and security,Appart,À Vendre,La Soukra
2,159000.0,mubawab,65.0,Apartment to purchase in Hammam Sousse. 2 comfortable rooms,Appart,À Vendre,Hammam Sousse
8,152000.0,mubawab,170.0,Apartment for sale. Area 170 m². Large terrace,Appart,À Vendre,El Omrane Superieur
3,700000.0,mubawab,240.0,"Luxury villa for sale in Hammamet. 5 rooms. Gardeners, Large terrace",House,À Vendre,Hammamet
2,140000.0,mubawab,180.0,Find your house to buy. 2 comfortable rooms.,House,À Vendre,Kélibia
2,382000.0,mubawab,109.0,"Apartment to purchase in La Soukra. Large area 107 m². With Lift, Balcony",Appart,À Vendre,La Soukra
2,372000.0,mubawab,92.0,"Beautiful apartment for sale in La Soukra. 2 beautiful rooms. Double glazed window, Central air conditioning",Appart,À Vendre,La Soukra
3,600000.0,mubawab,175.0,"Find an apartment to buy in Chotrana 1.4 rooms. General Satellite Dish, Secured neighbourhood",Appart,À Vendre,La Soukra
2,400000.0,mubawab,120.0,Apartment for sale in Ain Zaghouan Sud. 1 lovely room. Double glazing and central heating,Appart,À Vendre,La Marsa
10,1750000.0,mubawab,700.0,Luxury home for sale. 5 Small room.,House,À Vendre,Kélibia
4,700000.0,mubawab,507.0,"High quality villa for sale in Hammamet Sud. 6 large rooms. Gardeners, Large terrace",House,À Vendre,Hammamet
3,1300000.0,mubawab,5500.0,Very nice house for sale in Nabeul. 3 large rooms. Fully furnished,House,À Vendre,Nabeul
7,1080000.0,mubawab,600.0,"Fabulous house for sale in El Menzah 9.7 beautiful rooms. Usable fireplace, General air conditioning",House,À Vendre,El Menzah
4,950000.0,mubawab,200.0,"Apartment to purchase in Les Berges Du Lac 2. Area of 200 m². Cellar, Large terrace",Appart,À Vendre,La Marsa
4,1659000.0,mubawab,587.0,"High quality house for sale in El Manar 3.4 beautiful rooms. Gardeners, Large terrace",House,À Vendre,El Menzah
3,530000.0,mubawab,130.0,"Apartment for sale in Hammamet Sud. Surface area 130 m². Green areas, Parking spaces for cars",Appart,À Vendre,Hammamet
2,376000.0,mubawab,101.0,"Sale of a lovely apartment in La Soukra. 3 comfortable rooms. Robust door, Air conditioning installation",Appart,À Vendre,La Soukra
3,355000.0,mubawab,129.0,Fabulous apartment for sale in Mnihla. Small area 129 m². Garden and terrace,Appart,À Vendre,Ariana
5,750000.0,mubawab,248.0,Fabulous villa for sale. 5 beautiful rooms. Cellar,House,À Vendre,Kélibia
1,225000.0,mubawab,67.0,"Find an apartment to buy in Mnihla. 2 large rooms. Gardeners, With Lift",Appart,À Vendre,Ariana
3,150000.0,mubawab,100.0,Beautiful apartment for sale in Gammarth Village. 3 beautiful rooms. Large terrace,Appart,À Vendre,La Marsa
1,200000.0,mubawab,73.0,Apartment to purchase in Aouina. 1 lovely room. Parking spaces and terrace,Appart,À Vendre,La Marsa
3,755000.0,mubawab,212.0,Fabulous apartment for sale. Large area 212 m². Caretaker service and air conditioning,Appart,À Vendre,Khezama Est
3,850000.0,mubawab,400.0,Fabulous villa for sale. Area of 400 m². Parking spaces and beautiful garden,House,À Vendre,Kalâa Sghira
4,890000.0,mubawab,340.0,"Luxury home for sale in Hammamet Sud. 3 beautiful rooms. Soundproofing, Secured door",House,À Vendre,Hammamet
4,770000.0,mubawab,220.0,High quality villa for sale in Hammamet. 4 lovely rooms. Carpark and garden,House,À Vendre,Hammamet
2,295000.0,mubawab,114.0,"Apartment for sale in Aouina. 2 lovely rooms. Residence with caretaker, Large swimming pool",Appart,À Vendre,La Marsa
4,1200000.0,mubawab,200.0,Fabulous villa for sale in Les Jardins de Carthage. Total area 200 m². Central heating and reinforced door,House,À Vendre,Le Kram
3,320000.0,mubawab,175.0,High quality villa for sale in Kairouan Ville. 4 comfortable rooms. Equipped kitchen,House,À Vendre,Kairouan
3,1500000.0,mubawab,155.0,"Home to buy in Gammarth Supérieur. 4 rooms. Property with swimming pool, Integrated air conditioning",House,À Vendre,La Marsa
1,229000.0,mubawab,57.0,Beautiful apartment for sale in Cité Ennasr 2.1 room. Caretaker service and air conditioning,Appart,À Vendre,Ariana
2,405000.0,mubawab,124.0,Find an apartment to buy in La Soukra. 2 lovely rooms. Caretaker service and air conditioning,Appart,À Vendre,La Soukra
3,350000.0,mubawab,130.0,Sell apartment in Riadh al Andalous. 3 large living areas. Lift and garage,Appart,À Vendre,Ariana
4,415000.0,mubawab,500.0,House to buy in Kerkenah. Large area 700 m². Dressing room,House,À Vendre,Kerkennah
4,890000.0,mubawab,300.0,"Fabulous villa for sale in Hammamet Sud. 4 rooms. Gardeners, Large terrace",House,À Vendre,Hammamet
2,295000.0,mubawab,74.0,"Sale of a lovely apartment. 2 lovely rooms. Sea view, central heating",Appart,À Vendre,Hergla
2,270000.0,mubawab,220.0,House to buy in Ettahrir 1.2 large rooms. Fitted kitchen,House,À Vendre,Ettahrir
2,128000.0,mubawab,60.0,Apartment for sale in République. Surface area 60 m²,Appart,À Vendre,Tunis
3,830000.0,mubawab,2200.0,Luxury villa for sale in Gammarth. 4 large living areas. Parking spaces and beautiful garden,House,À Vendre,La Marsa
5,1870000.0,mubawab,314.0,Splendid villa for sale in La Soukra. 5 beautiful rooms. Beautiful terrace and garden,House,À Vendre,La Soukra
3,650000.0,mubawab,143.0,"Find an apartment to buy in La Soukra. 4 rooms. Green areas, Parking spaces for cars",Appart,À Vendre,La Soukra
4,320000.0,mubawab,157.0,Sale of a lovely apartment in El Manar 2. Small area 157 m². Reinforced door and central heating,Appart,À Vendre,El Menzah
2,450000.0,mubawab,125.0,Sell apartment in Nabeul. 2 lovely rooms. Garage and terrace,Appart,À Vendre,Nabeul
1,500000.0,mubawab,62.0,Find an apartment to buy in Les Jardins de Carthage. Total area 62 m². Lift and terrace,Appart,À Vendre,Le Kram
4,1100000.0,mubawab,185.0,Very nice apartment for rent in Les Berges Du Lac 2.4 lovely rooms. Storage unit,Appart,À Vendre,La Marsa
2,512198.0,mubawab,88.0,"Beautiful apartment for sale in Les Jardins de Carthage. 3 rooms. With Lift, Balcony",Appart,À Vendre,Le Kram
3,916777.0,mubawab,156.0,"Sale of a lovely apartment in Les Jardins de Carthage. 3 rooms. Satellite dish, secured residence",Appart,À Vendre,Le Kram
2,260000.0,mubawab,95.0,Apartment to purchase in Hammamet. Small area 95 m². Beautiful terrace,Appart,À Vendre,Hammamet
2,450000.0,mubawab,128.0,"Beautiful apartment for sale in Nabeul. 2 lovely rooms. Caretaker available, air conditioning system",Appart,À Vendre,Nabeul
1,240000.0,mubawab,70.0,Fabulous apartment for sale in Cité El Wafa. 1 room. Furnished,Appart,À Vendre,Nabeul
2,150000.0,mubawab,57.0,Sell apartment in La Manouba. 3 rooms. On site security,Appart,À Vendre,La Manouba
3,1780000.0,mubawab,223.0,"Sale of a lovely apartment in Les Jardins de Carthage. Small area 223 m². Swimming pool, air conditioning",Appart,À Vendre,Le Kram
4,1800000.0,mubawab,327.0,"Find an apartment to buy in Les Jardins de Carthage. 5 comfortable rooms. Green areas, Balcony",Appart,À Vendre,Le Kram
2,470000.0,mubawab,103.0,Apartment to purchase. 3 large rooms. Quiet sorroundings with sea view and double glazing,Appart,À Vendre,Hergla
2,340000.0,mubawab,120.0,"Apartment for sale in El Kantaoui. 1 Room. Carpark, Balcony",Appart,À Vendre,Hammam Sousse
3,400000.0,mubawab,135.0,Sell apartment in El Kantaoui. 3 rooms. Central heating,Appart,À Vendre,Hammam Sousse
8,590000.0,mubawab,500.0,Magnificent villa for sale. 8 rooms. Air-conditioned.,House,À Vendre,Cité Ezzouhour 2
4,895000.0,mubawab,216.0,"Fabulous house for sale in Cité El Wafa. 5 comfortable rooms. Exceptional mountain view, Robust door",House,À Vendre,Nabeul
2,383000.0,mubawab,93.0,"Beautiful apartment for sale in Charguia 2. Total area 93 m². Reinforced door, security",Appart,À Vendre,La Soukra
4,750000.0,mubawab,250.0,"Luxury villa for sale in Hammamet Nord. Total area 250 m². Gardeners, Large terrace",House,À Vendre,Hammamet
4,530000.0,mubawab,240.0,Magnificent villa for sale in Beni Khiar. Total area 240 m². Furnishings.,House,À Vendre,Beni Khiar
1,315000.0,mubawab,41.0,"Beautiful apartment for sale in Les Berges Du Lac 2. Area 41 m². Caretaker service available, air conditioning",Appart,À Vendre,La Marsa
8,2600000.0,mubawab,900.0,"High quality villa for sale in Gammarth Supérieur. Small area 900 m². Green area, Balcony",House,À Vendre,La Marsa
3,180000.0,mubawab,1300.0,Home to buy in Route gremda. 3 lovely rooms. Private garden,House,À Vendre,Sfax
3,770000.0,mubawab,198.0,Apartment to purchase in Raoued. Total area 198 m². Well furnished,Appart,À Vendre,Raoued
1,259000.0,mubawab,70.0,Apartment for sale in La Soukra. 1 room. Lift and parking,Appart,À Vendre,La Soukra
3,1580000.0,mubawab,155.0,"Magnificent villa for sale in Gammarth Supérieur. 4 rooms. Gardeners, Large terrace",House,À Vendre,La Marsa
3,710000.0,mubawab,158.0,Apartment for sale in Les Jardins de Carthage. 3 lovely rooms. Carpark and terrace,Appart,À Vendre,Le Kram
3,1380000.0,mubawab,292.0,"Find your house to buy in Les Jardins de Carthage. Small area 292 m². Carpark, Balcony",House,À Vendre,Le Kram
3,1700000.0,mubawab,813.0,"Luxury villa for sale in El Kantaoui. 3 rooms. Swimming pool, air conditioning",House,À Vendre,Hammam Sousse
4,1470000.0,mubawab,240.0,Luxury villa for sale in Gammarth Supérieur. 4 lovely rooms. Air conditioning and swimming pool,House,À Vendre,La Marsa
3,330000.0,mubawab,130.0,"Luxury villa for rent in El Omrane. Large area 290 m². Private garden, Cellar",Appart,À Vendre,El Menzah
3,260000.0,mubawab,99.0,House for sale in El Menzah 5.4 rooms. Fitted kitchen,Appart,À Vendre,El Menzah
3,1280000.0,mubawab,188.0,Apartment for sale in Les Jardins de Carthage. Small area 188 m². Carpark and terrace,Appart,À Vendre,Le Kram
3,1300000.0,mubawab,312.0,"Fabulous villa for sale in Gammarth. 4 large rooms. Double glazed window, Central air conditioning.",House,À Vendre,La Marsa
2,380000.0,mubawab,90.0,Sale of a lovely apartment in Chott Meriem. 2 rooms. Beautiful terrace and garden,Appart,À Vendre,Akouda
1,260000.0,mubawab,69.0,"Fabulous apartment for sale in Ain Zaghouan. 2 rooms. With Lift, Balcony",Appart,À Vendre,La Marsa
7,790000.0,mubawab,1200.0,Fabulous house for sale. Large area 1200 m². Ample storage space.,House,À Vendre,El Haouaria
3,580000.0,mubawab,136.0,"Luxury Villa for sale in Borj Youssef. Area 136 m². Exceptional mountain view, central air conditioning",House,À Vendre,Sidi Thabet
4,850000.0,mubawab,280.0,"Fabulous house for sale in Cité El Khalil. 4 lovely rooms. Green areas, Balcony",House,À Vendre,La Marsa
1,780000.0,mubawab,158.0,Sell apartment in Les Berges Du Lac 2.2 rooms. Fully furnished,Appart,À Vendre,La Marsa
5,1200000.0,mubawab,750.0,"Luxury home for sale in El Kantaoui. Area 750 m². Quiet sorroundings with mountain view, air conditioning installation",House,À Vendre,Hammam Sousse
3,250000.0,mubawab,170.0,Find your house to buy in Bhar Lazreg. 3 beautiful rooms,House,À Vendre,La Marsa
3,526000.0,mubawab,155.0,"Sale of a lovely apartment in Chotrana 1.3 large living areas. Private garden, No Lift",Appart,À Vendre,La Soukra
2,235000.0,mubawab,120.0,Find an apartment to buy. 2 rooms.,Appart,À Vendre,Kélibia
3,580000.0,mubawab,170.0,Splendid villa for sale in Hammamet Nord. 4 comfortable rooms. Central heating and reinforced door,House,À Vendre,Hammamet
4,350000.0,mubawab,514.0,"Luxury Villa for sale in Sidi Frej. 4 lovely rooms. Gardeners, Large terrace",House,À Vendre,La Soukra
3,400000.0,mubawab,187.0,Sale of a lovely apartment in Aouina. Small area 187 m². Reinforced door and secured residence,Appart,À Vendre,La Marsa
2,340000.0,mubawab,124.0,"Apartment to purchase in Aouina. 3 rooms. Caretaker available, air conditioning system",Appart,À Vendre,La Marsa
3,260000.0,mubawab,115.0,"Beautiful apartment for sale in Aouina. Area of 115 m². No Lift, Large terrace",Appart,À Vendre,La Marsa
4,1060000.0,mubawab,220.0,Apartment to purchase in Sahloul. 4 lovely rooms. Terrace and garden,Appart,À Vendre,Sahloul
3,550000.0,mubawab,175.0,"Apartment for sale in Sahloul. 3 beautiful rooms. Caretaker service available, General air conditioning",Appart,À Vendre,Sahloul
3,1180000.0,mubawab,302.0,"High quality house for sale in Sahloul. Small area 302 m². Gardeners, Large terrace",House,À Vendre,Sahloul
9,620000.0,mubawab,535.0,Fabulous villa for sale in Sahloul. 4 large living areas,House,À Vendre,Sahloul
3,970000.0,mubawab,211.0,"Fabulous apartment for sale in Les Berges Du Lac 2. Area 211 m². Carpark, Balcony",Appart,À Vendre,La Marsa
1,410000.0,mubawab,70.0,Apartment to purchase in Les Jardins de Carthage. Large area 70 m². Parking spaces and beautiful garden.,Appart,À Vendre,Le Kram
9,1450000.0,mubawab,510.0,Beautiful apartment for sale in La Marsa. 10 comfortable rooms. Beautiful terrace and garden,Appart,À Vendre,La Marsa
7,950000.0,mubawab,152.0,House for sale in Aouina. Dimension 152 m²,House,À Vendre,La Marsa
8,1100000.0,mubawab,410.0,House for sale in Bhar Lazreg. 11 rooms. Carpark and terrace,House,À Vendre,La Marsa
1,400000.0,mubawab,85.0,Apartment to purchase in Ain Zaghouan Nord. 1 lovely room. Air-conditioned.,Appart,À Vendre,La Marsa
5,1100000.0,mubawab,250.0,Luxury home for sale in Bhar Lazreg. Area of 250 m². Large terrace,House,À Vendre,La Marsa
2,950000.0,mubawab,200.0,Splendid villa for sale in Les Berges Du Lac 1.2 lovely rooms. Parking spaces and garden,House,À Vendre,La Marsa
3,550000.0,mubawab,153.0,Apartment for sale in Ain Zaghouan Nord. 4 large living areas. Air conditioning system,Appart,À Vendre,La Marsa
4,1800000.0,mubawab,700.0,"Luxury Villa for sale in Aouina. Large area 700 m². Gardeners, Large terrace.",House,À Vendre,La Marsa
2,630000.0,mubawab,197.0,Sale of a lovely apartment in Gammarth. 3 large rooms. Residence with swimming pool,Appart,À Vendre,La Marsa
